time,water_temperature,salinity,turbidity,ph,oxygen,ammonia
1469,2019-02-06T19:13:00Z,24.0,36.8,0.8,8.11,6.88,3.0
1470,2019-02-06T19:35:00Z,24.0,36.5,1.19,8.09,6.74,2.89
1471,2019-02-07T18:16:00Z,23.4,34.5,8.05,8.08,6.91,4.96
1472,2019-02-07T18:50:00Z,23.6,30.1,18.83,8.16,7.16,6.31
1473,2019-02-07T19:09:00Z,23.9,35.6,3.81,8.15,6.89,3.48
1474,2019-02-07T19:29:00Z,24.3,35.0,12.56,8.12,6.86,4.14
1475,2019-02-07T19:50:00Z,24.3,34.6,5.28,8.13,6.86,5.21
1476,2019-02-08T18:00:00Z,23.3,36.9,0.71,8.15,6.87,1.98
1477,2019-02-08T18:25:00Z,23.5,36.9,0.82,8.16,6.92,4.95
1478,2019-02-08T18:46:00Z,24.0,36.8,0.64,8.15,6.92,4.1
1479,2019-02-08T19:12:00Z,23.8,36.9,0.9,8.17,6.96,1.95
1480,2019-02-08T19:31:00Z,23.9,36.9,0.63,8.18,6.97,9.82
1481,2019-02-20T18:07:00Z,23.1,33.9,5.43,8.14,6.31,4.49
1482,2019-02-20T18:18:00Z,23.4,34.5,2.0,8.19,7.04,4.1
1483,2019-02-20T18:30:00Z,23.0,33.7,25.8,8.12,5.98,4.73
1484,2019-02-20T18:39:00Z,23.0,32.9,10.27,8.18,7.1,4.94
1485,2019-02-20T18:42:00Z,23.4,33.2,15.63,8.11,5.93,8.93
1486,2019-02-20T19:05:00Z,22.9,31.3,5.02,8.22,7.23,6.01
1487,2019-02-20T19:26:00Z,23.7,34.4,6.27,8.21,6.8,6.12
1488,2019-02-20T19:30:00Z,24.2,34.2,6.74,8.15,6.74,6.22
1489,2019-02-20T19:42:00Z,23.6,32.9,0.84,8.25,7.2,1.81
1490,2019-02-21T17:07:00Z,23.2,34.5,13.17,8.12,6.6,8.25
1491,2019-02-21T17:22:00Z,24.1,34.5,1.4,8.12,6.2,3.18
1492,2019-02-21T17:36:00Z,23.9,34.5,2.72,8.15,6.52,2.25
1493,2019-02-21T17:51:00Z,24.1,34.5,10.67,8.15,6.79,2.08
1494,2019-02-21T18:01:00Z,23.8,34.7,4.59,8.19,6.69,1.86
1495,2019-02-22T17:55:00Z,22.4,33.6,13.3,8.16,6.59,1.91
1496,2019-02-22T18:40:00Z,23.5,34.8,0.82,8.21,7.03,3.95
1497,2019-02-22T19:05:00Z,23.9,33.0,0.72,8.16,6.96,1.93
1498,2019-02-22T19:37:00Z,23.8,34.2,5.39,8.16,6.57,1.08
1499,2019-02-22T20:00:00Z,24.3,33.6,3.07,8.16,6.43,4.47
1500,2019-02-26T18:00:00Z,24.1,33.5,0.65,8.11,6.08,2.57
1501,2019-02-26T18:30:00Z,23.4,31.9,6.71,8.1,6.11,5.22
1502,2019-02-26T18:55:00Z,24.1,33.0,4.64,8.19,6.35,4.73
1503,2019-02-26T19:15:00Z,23.6,34.5,8.31,8.18,6.72,4.25
1504,2019-02-26T19:40:00Z,24.6,31.1,1.24,8.13,6.64,15.63
1505,2019-02-27T17:55:00Z,23.4,34.2,1.76,8.14,6.7,10.39
1506,2019-02-27T18:28:00Z,23.0,34.5,0.61,8.17,7.06,0.98
1507,2019-02-27T18:42:00Z,22.9,34.6,0.72,8.17,7.21,2.12
1508,2019-02-27T19:04:00Z,23.4,34.6,0.81,8.11,7.42,3.49
1509,2019-02-27T19:25:00Z,23.4,34.3,0.78,8.11,6.98,1.62
1510,2019-02-28T18:10:00Z,22.0,33.3,2.04,8.06,6.43,3.33
1511,2019-02-28T18:40:00Z,22.7,35.0,0.48,8.2,7.05,1.36
1512,2019-02-28T19:00:00Z,22.6,34.7,1.92,8.19,6.98,2.47
1513,2019-02-28T19:20:00Z,23.3,34.1,4.9,8.16,6.85,0.89
1514,2019-02-28T19:40:00Z,23.6,33.1,2.65,8.15,6.83,2.58
1515,2019-03-01T17:50:00Z,22.1,34.7,0.78,8.17,7.18,0.59
1516,2019-03-01T18:11:00Z,22.3,34.8,0.67,8.16,7.06,2.45
1517,2019-03-01T18:37:00Z,23.0,33.9,0.8,8.14,6.89,1.97
1518,2019-03-01T18:53:00Z,22.8,34.7,1.15,8.19,7.11,1.95
1519,2019-03-01T19:08:00Z,23.4,34.5,1.16,8.2,7.11,0.75
1520,2019-03-12T18:01:00Z,22.8,35.9,1.05,8.16,6.94,1.2
1521,2019-03-12T18:30:00Z,22.8,33.8,5.43,8.17,6.72,0.85
1522,2019-03-12T19:05:00Z,22.9,34.9,5.35,8.17,6.99,1.92
1523,2019-03-12T19:20:00Z,24.4,34.8,2.59,8.2,6.72,1.6
1524,2019-03-12T19:40:00Z,24.0,34.2,0.77,8.25,7.02,0.31
1525,2019-03-13T18:14:00Z,23.4,35.1,2.34,8.11,6.26,1.34
1526,2019-03-13T18:32:00Z,23.5,35.1,4.03,8.1,6.02,1.09
1527,2019-03-13T18:49:00Z,24.2,35.0,7.14,8.09,6.02,12.55
1528,2019-03-13T19:19:00Z,23.8,35.6,6.75,8.11,6.61,1.84
1529,2019-03-14T17:10:00Z,22.6,33.5,10.11,8.04,6.03,2.73
1530,2019-03-14T17:33:00Z,23.7,35.4,2.54,8.09,6.56,0.59
1531,2019-03-14T17:55:00Z,23.1,35.5,5.88,8.13,6.77,0.94
1532,2019-03-14T18:16:00Z,23.0,35.8,7.12,8.17,6.98,0.73
1533,2019-03-14T18:37:00Z,23.4,35.4,2.23,8.17,6.97,0.28
1534,2019-03-15T17:50:00Z,22.8,31.1,20.83,8.15,6.71,1.64
1535,2019-03-15T18:50:00Z,23.7,35.7,0.46,8.17,6.99,0.28
1536,2019-03-15T19:26:00Z,24.4,33.8,1.66,8.12,6.84,2.23
1537,2019-03-15T19:50:00Z,24.1,34.8,5.53,8.16,6.8,1.44
1538,2019-03-15T20:15:00Z,24.5,34.5,8.68,8.19,7.06,0.28
1539,2019-03-19T18:05:00Z,22.9,32.9,1.61,8.11,6.58,4.88
1540,2019-03-19T18:30:00Z,22.8,33.7,7.06,8.07,6.53,4.03
1541,2019-03-19T18:50:00Z,23.1,32.6,7.62,8.13,6.62,4.54
1542,2019-03-19T19:13:00Z,23.3,34.4,3.83,8.17,7.35,3.4
1543,2019-03-19T19:31:00Z,23.6,32.5,4.65,8.13,7.25,14.24
1544,2019-03-20T18:00:00Z,24.2,34.7,2.45,8.14,6.78,2.52
1545,2019-03-20T18:40:00Z,23.9,34.9,0.81,8.15,6.89,0.35
1546,2019-03-20T19:10:00Z,24.1,34.3,3.82,8.09,6.97,1.11
1547,2019-03-20T19:31:00Z,24.0,34.6,2.08,8.08,7.1,2.39
1548,2019-03-20T20:00:00Z,24.2,33.9,1.5,8.01,6.49,3.91
1549,2019-03-21T18:15:00Z,23.6,33.8,3.31,8.11,6.7,2.53
1550,2019-03-21T18:45:00Z,23.7,35.2,0.83,8.19,6.99,1.0
1551,2019-03-21T19:00:00Z,23.6,34.8,1.62,8.16,6.9,0.28
1552,2019-03-21T19:20:00Z,24.6,33.5,5.38,8.08,6.88,0.37
1553,2019-03-21T19:35:00Z,24.3,32.5,3.66,8.09,6.75,4.05
1554,2019-03-22T17:54:00Z,23.4,35.0,1.11,8.13,7.08,0.86
1555,2019-03-22T18:15:00Z,23.9,35.1,0.64,8.13,6.95,2.55
1556,2019-03-22T18:39:00Z,23.8,34.5,1.39,8.11,6.84,2.18
1557,2019-03-22T19:01:00Z,24.3,34.9,0.66,8.16,6.97,1.73
1558,2019-03-22T19:19:00Z,24.3,35.1,0.89,8.16,6.99,0.28
1559,2019-04-02T18:05:00Z,24.5,34.9,0.94,8.15,7.0,1.67
1560,2019-04-02T18:51:00Z,24.3,32.5,3.83,8.21,7.24,2.58
1561,2019-04-02T19:09:00Z,24.4,35.3,2.98,8.19,6.82,4.48
1562,2019-04-02T19:37:00Z,25.0,35.1,2.33,8.22,6.73,2.09
1563,2019-04-02T20:07:00Z,24.8,33.1,1.47,8.23,6.91,1.46
1564,2019-04-03T18:09:00Z,24.3,35.8,1.61,8.09,6.51,0.67
1565,2019-04-03T18:30:00Z,24.5,35.2,4.1,8.1,6.2,6.19
1566,2019-04-03T18:47:00Z,24.9,35.7,1.39,8.13,6.34,2.05
1567,2019-04-03T19:24:00Z,25.1,35.7,5.52,8.14,6.75,1.31
1568,2019-04-04T17:12:00Z,22.9,35.8,2.43,8.11,6.09,0.48
1569,2019-04-04T17:24:00Z,23.9,35.8,1.73,8.12,6.25,1.36
1570,2019-04-04T17:39:00Z,24.7,35.9,3.07,8.15,6.46,0.28
1571,2019-04-04T17:50:00Z,24.3,36.0,4.22,8.15,6.8,0.47
1572,2019-04-04T18:02:00Z,24.0,35.7,3.27,8.17,6.71,0.63
1573,2019-04-05T17:45:00Z,23.0,34.0,15.53,8.13,6.57,3.23
1574,2019-04-05T18:30:00Z,24.4,35.9,0.24,8.22,6.86,0.43
1575,2019-04-05T19:00:00Z,24.4,32.9,1.01,8.11,6.68,3.38
1576,2019-04-05T19:30:00Z,24.2,34.7,4.27,8.15,6.69,0.43
1577,2019-04-05T19:50:00Z,25.0,34.2,3.78,8.2,7.14,1.8
1578,2019-04-09T17:56:00Z,24.7,33.9,1.5,8.13,6.72,5.9
1579,2019-04-09T18:24:00Z,24.2,32.3,12.4,8.05,6.45,3.54
1580,2019-04-09T18:40:00Z,26.3,32.3,6.62,8.1,6.23,2.29
1581,2019-04-09T19:01:00Z,25.3,34.8,7.28,8.15,6.74,2.29
1582,2019-04-09T19:20:00Z,25.7,31.3,3.02,8.14,7.09,7.64
1583,2019-04-10T17:58:00Z,24.8,34.8,2.23,8.12,6.81,4.37
1584,2019-04-10T18:23:00Z,25.2,35.0,0.61,8.15,6.71,1.05
1585,2019-04-10T18:42:00Z,25.3,35.0,1.16,8.11,6.67,1.87
1586,2019-04-10T19:01:00Z,25.4,34.9,1.09,8.11,7.42,1.69
1587,2019-04-10T19:24:00Z,25.5,33.8,0.87,8.03,6.81,2.61
1588,2019-04-11T18:30:00Z,24.4,34.2,2.92,8.12,6.83,1.85
1589,2019-04-11T18:52:00Z,24.8,35.4,1.02,8.18,6.91,0.62
1590,2019-04-11T19:18:00Z,25.2,34.9,3.38,8.15,6.88,1.29
1591,2019-04-11T19:40:00Z,26.1,34.4,1.38,8.12,6.76,1.35
1592,2019-04-11T19:55:00Z,25.9,32.8,2.53,8.11,6.81,5.27
1593,2019-04-12T18:03:00Z,25.1,35.0,0.63,8.15,6.75,1.47
1594,2019-04-12T18:26:00Z,25.3,34.8,1.16,8.12,6.87,1.95
1595,2019-04-12T18:50:00Z,25.4,34.5,1.29,8.11,6.58,5.84
1596,2019-04-12T19:15:00Z,25.9,34.8,0.92,8.18,6.85,1.77
1597,2019-04-12T19:32:00Z,25.9,34.9,1.26,8.19,6.87,0.4
1598,2019-04-23T18:12:00Z,24.2,35.0,0.87,8.18,6.89,4.25
1599,2019-04-23T18:32:00Z,24.2,34.3,2.86,8.18,6.67,3.74
1600,2019-04-23T18:51:00Z,23.8,34.9,2.86,8.14,6.64,4.41
1601,2019-04-23T19:12:00Z,25.1,34.9,5.39,8.22,6.75,3.44
1602,2019-04-23T19:32:00Z,24.9,33.8,1.83,8.23,6.82,1.01
1603,2019-04-24T18:20:00Z,24.9,35.3,2.93,8.13,6.39,2.76
1604,2019-04-24T18:37:00Z,25.1,35.8,1.44,8.11,6.46,2.9
1605,2019-04-24T18:55:00Z,25.6,34.8,4.54,8.11,5.94,3.83
1606,2019-04-24T19:29:00Z,26.2,35.9,3.3,8.18,6.86,3.36
1607,2019-04-25T17:10:00Z,23.7,35.6,1.68,8.05,5.57,4.43
1608,2019-04-25T17:30:00Z,24.4,35.7,3.89,8.08,6.3,2.42
1609,2019-04-25T17:45:00Z,24.5,36.0,24.67,8.15,6.7,1.9
1610,2019-04-25T18:05:00Z,24.3,36.0,6.19,8.16,6.62,0.38
1611,2019-04-25T18:15:00Z,24.5,35.6,3.37,8.17,6.83,0.58
1612,2019-04-26T18:00:00Z,23.9,31.1,2.85,8.14,6.34,13.88
1613,2019-04-26T18:35:00Z,25.0,35.9,0.67,8.19,6.81,1.7
1614,2019-04-26T19:10:00Z,25.9,34.2,1.52,8.19,7.04,3.45
1615,2019-04-26T19:31:00Z,25.0,34.7,8.7,8.14,6.66,2.21
1616,2019-04-26T19:53:00Z,25.4,34.9,8.86,8.21,7.13,2.62
1617,2019-04-30T18:00:00Z,24.9,30.1,5.96,8.11,6.7,2.07
1618,2019-04-30T18:24:00Z,24.2,30.3,10.1,8.04,6.16,0.84
1619,2019-04-30T18:47:00Z,25.5,32.9,4.21,8.1,6.2,1.05
1620,2019-04-30T19:10:00Z,25.8,34.2,11.6,8.13,6.87,1.48
1621,2019-04-30T19:35:00Z,26.0,31.5,9.16,8.12,7.12,4.7
1622,2019-05-01T17:53:00Z,24.9,33.8,1.04,8.12,6.67,4.52
1623,2019-05-01T18:15:00Z,25.2,34.0,1.46,8.11,6.76,1.83
1624,2019-05-01T18:44:00Z,25.0,34.1,2.18,8.08,6.79,2.67
1625,2019-05-01T19:04:00Z,25.2,34.8,1.54,8.1,7.36,2.15
1626,2019-05-01T19:44:00Z,26.2,33.9,1.4,8.04,6.73,9.05
1627,2019-05-02T18:20:00Z,24.9,34.4,3.36,8.09,6.96,3.83
1628,2019-05-02T18:52:00Z,25.0,35.1,0.94,8.15,6.78,2.48
1629,2019-05-02T19:20:00Z,25.6,34.6,5.12,8.12,6.75,2.78
1630,2019-05-02T19:40:00Z,25.9,34.0,11.03,8.09,6.73,8.54
1631,2019-05-02T20:01:00Z,25.6,32.2,6.0,8.07,6.59,5.96
1632,2019-05-03T18:09:00Z,25.4,34.4,1.38,8.12,6.8,1.91
1633,2019-05-03T18:32:00Z,25.8,35.0,0.48,8.14,6.73,4.32
1634,2019-05-03T18:57:00Z,26.3,34.3,1.47,8.1,6.68,5.89
1635,2019-05-03T19:28:00Z,26.6,34.4,1.51,8.17,6.87,8.22
1636,2019-05-03T19:48:00Z,26.4,34.6,0.84,8.17,6.78,2.02
1637,2019-05-14T18:15:00Z,26.1,34.9,2.39,8.18,6.82,2.26
1638,2019-05-14T18:45:00Z,25.7,34.0,7.15,8.2,6.9,0.62
1639,2019-05-14T19:02:00Z,26.4,35.7,5.18,8.17,6.79,1.13
1640,2019-05-14T19:22:00Z,26.1,34.7,7.11,8.19,6.83,1.09
1641,2019-05-14T19:42:00Z,26.5,34.6,17.23,8.22,6.82,0.64
1642,2019-05-15T18:14:00Z,25.7,35.6,1.97,8.09,6.22,2.01
1643,2019-05-15T18:35:00Z,26.0,35.3,1.57,8.08,6.0,5.97
1644,2019-05-15T18:53:00Z,26.2,35.1,2.0,8.14,6.5,1.65
1645,2019-05-15T19:24:00Z,26.4,35.9,4.49,8.13,6.71,0.9
1646,2019-05-16T17:20:00Z,25.8,35.9,1.32,8.08,5.85,2.61
1647,2019-05-16T17:40:00Z,26.2,35.5,11.17,8.07,6.54,2.3
1648,2019-05-16T17:55:00Z,26.1,35.9,5.96,8.15,6.72,0.28
1649,2019-05-16T18:20:00Z,26.1,36.0,3.21,8.2,7.07,0.52
1650,2019-05-16T18:40:00Z,26.2,35.9,1.84,8.2,6.94,0.28
1651,2019-05-17T17:53:00Z,23.9,23.0,4.69,8.19,7.14,9.14
1652,2019-05-17T18:39:00Z,25.4,35.5,0.34,8.22,6.92,0.28
1653,2019-05-17T19:08:00Z,25.2,33.1,1.89,8.13,6.99,9.23
1654,2019-05-17T19:30:00Z,25.3,34.4,6.66,8.16,6.8,2.1
1655,2019-05-17T20:08:00Z,26.1,34.4,5.7,8.16,6.46,4.81
1656,2019-05-21T18:05:00Z,26.7,32.6,3.25,8.05,5.71,2.24
1657,2019-05-21T18:40:00Z,26.8,33.1,11.3,8.01,6.05,8.02
1658,2019-05-21T18:55:00Z,27.5,31.3,5.59,8.07,6.2,2.56
1659,2019-05-21T19:15:00Z,27.5,34.2,5.94,8.17,7.01,3.31
1660,2019-05-21T19:35:00Z,28.0,31.0,5.0,8.13,6.94,5.48
1661,2019-05-22T17:50:00Z,26.6,25.1,5.63,8.12,6.96,1.88
1662,2019-05-22T18:25:00Z,27.2,33.7,2.63,8.1,6.59,0.28
1663,2019-05-22T18:45:00Z,27.3,34.2,3.91,8.1,6.73,1.07
1664,2019-05-22T19:00:00Z,26.7,34.7,2.17,8.07,7.08,0.56
1665,2019-05-23T18:20:00Z,26.9,34.6,5.1,8.14,6.71,1.18
1666,2019-05-23T18:50:00Z,27.2,35.0,1.74,8.15,6.58,0.48
1667,2019-05-23T19:15:00Z,27.4,34.5,5.03,8.12,6.62,1.8
1668,2019-05-23T19:40:00Z,28.1,34.4,7.26,8.11,6.58,0.28
1669,2019-05-23T19:58:00Z,27.7,34.1,2.01,8.15,6.68,0.79
1670,2019-05-24T18:01:00Z,26.9,34.3,1.77,8.1,6.7,1.2
1671,2019-05-24T18:20:00Z,27.1,34.8,0.74,8.14,6.66,2.79
1672,2019-05-24T18:40:00Z,27.1,34.4,1.36,8.11,6.66,1.24
1673,2019-05-24T19:00:00Z,27.3,34.5,2.34,8.17,6.67,4.76
1674,2019-05-24T19:15:00Z,27.6,34.7,0.67,8.17,6.61,0.98
1675,2019-06-04T18:21:00Z,25.5,33.4,1.75,8.16,6.76,3.27
1676,2019-06-04T19:01:00Z,25.9,33.1,1.03,8.23,6.55,1.77
1677,2019-06-04T19:23:00Z,26.0,35.4,1.29,8.21,6.99,2.92
1678,2019-06-04T19:50:00Z,27.7,34.0,2.83,8.29,7.05,2.49
1679,2019-06-04T20:09:00Z,27.5,35.0,0.91,8.26,6.66,1.33
1680,2019-06-05T18:10:00Z,27.1,35.4,1.72,8.14,5.79,0.87
1681,2019-06-05T18:32:00Z,27.5,35.6,2.35,8.09,5.12,2.62
1682,2019-06-05T18:48:00Z,27.5,35.8,2.35,8.14,6.14,0.64
1683,2019-06-05T19:25:00Z,28.0,36.0,5.94,8.14,6.14,
1684,2019-06-06T17:14:00Z,27.1,36.1,1.64,8.03,5.02,
1685,2019-06-06T17:30:00Z,27.4,36.1,1.59,8.13,5.96,
1686,2019-06-06T17:45:00Z,27.1,36.1,3.33,8.13,6.25,
1687,2019-06-06T18:00:00Z,27.3,36.2,2.94,8.1,6.01,
1688,2019-06-06T18:13:00Z,27.3,36.0,2.96,8.15,6.16,
1689,2019-06-07T17:50:00Z,25.7,35.3,1.58,8.18,6.05,5.21
1690,2019-06-07T18:40:00Z,26.1,36.1,0.37,8.26,6.88,0.28
1691,2019-06-07T19:10:00Z,26.4,32.0,0.96,8.15,6.61,5.5
1692,2019-06-07T19:45:00Z,26.9,35.5,3.07,8.17,6.11,5.59
1693,2019-06-11T17:55:00Z,26.5,32.8,2.74,8.09,5.76,2.97
1694,2019-06-11T18:22:00Z,25.6,30.3,4.88,8.0,5.26,6.22
1695,2019-06-11T18:40:00Z,26.7,31.9,3.89,8.1,6.28,1.56
1696,2019-06-11T19:00:00Z,27.4,33.8,10.99,8.13,6.56,3.35
1697,2019-06-11T19:19:00Z,27.7,31.1,3.63,8.12,6.7,11.05
1698,2019-06-12T18:02:00Z,26.6,34.0,1.08,8.14,6.38,2.77
1699,2019-06-12T18:33:00Z,27.3,33.9,0.59,8.11,6.29,0.77
1700,2019-06-12T19:00:00Z,27.2,34.5,0.79,8.06,6.05,1.44
1701,2019-06-12T19:26:00Z,27.1,34.6,1.22,8.13,7.45,1.99
1702,2019-06-12T19:51:00Z,27.3,35.0,0.55,8.11,6.27,9.71
1703,2019-06-13T18:15:00Z,26.2,33.9,4.22,8.09,6.71,4.43
1704,2019-06-13T18:45:00Z,26.6,35.1,1.07,8.17,6.56,2.16
1705,2019-06-13T19:06:00Z,26.8,34.9,2.28,8.13,6.16,2.53
1706,2019-06-13T19:25:00Z,27.0,34.2,2.92,8.12,6.53,3.84
1707,2019-06-13T19:40:00Z,27.5,32.1,4.87,8.02,6.4,2.19
1708,2019-06-14T17:55:00Z,26.5,34.5,1.64,8.11,6.62,0.83
1709,2019-06-14T18:20:00Z,27.1,34.9,1.35,8.14,6.58,2.32
1710,2019-06-14T18:42:00Z,26.9,34.4,2.44,8.12,6.61,2.26
1711,2019-06-14T19:06:00Z,27.6,34.5,3.7,8.14,6.59,1.61
1712,2019-06-14T19:25:00Z,27.5,34.8,1.18,8.18,6.58,0.66
1713,2019-06-25T18:12:00Z,27.8,34.6,4.14,8.1,6.58,3.35
1714,2019-06-25T18:32:00Z,27.5,34.9,2.97,8.17,6.61,3.38
1715,2019-06-25T18:54:00Z,27.7,35.9,7.81,8.17,6.35,1.69
1716,2019-06-25T19:18:00Z,27.6,34.4,3.52,8.2,6.86,3.39
1717,2019-06-25T19:34:00Z,27.7,34.4,1.98,8.21,6.73,0.8
1718,2019-06-26T18:16:00Z,26.5,32.2,6.92,8.03,6.07,0.8
1719,2019-06-26T18:39:00Z,26.7,34.7,11.68,8.06,5.98,6.14
1720,2019-06-26T18:59:00Z,26.5,34.5,5.81,8.1,5.98,2.39
1721,2019-06-26T19:32:00Z,27.2,35.9,5.61,8.07,7.06,
1722,2019-06-27T17:13:00Z,27.5,36.2,1.05,7.98,5.41,
1723,2019-06-27T17:33:00Z,27.5,35.9,2.0,8.07,6.16,
1724,2019-06-27T17:49:00Z,27.6,36.2,7.45,8.1,6.51,
1725,2019-06-27T18:07:00Z,27.4,36.1,5.32,8.11,6.72,
1726,2019-06-27T18:24:00Z,27.7,35.9,7.3,8.12,6.61,
1727,2019-06-28T17:50:00Z,26.4,35.0,1.97,8.13,6.01,4.54
1728,2019-06-28T18:37:00Z,26.8,36.1,1.08,8.2,6.81,1.19
1729,2019-06-28T19:15:00Z,28.0,34.6,1.85,8.09,6.31,4.56
1730,2019-06-28T19:35:00Z,28.2,35.5,7.38,8.16,6.46,2.1
1731,2019-06-28T20:00:00Z,28.6,35.5,2.79,8.26,7.58,1.81
1732,2019-07-02T18:02:00Z,27.3,32.4,8.48,,6.18,3.16
1733,2019-07-02T18:20:00Z,27.4,34.0,9.91,,5.87,6.55
1734,2019-07-02T18:36:00Z,27.8,33.1,7.64,,6.21,0.83
1735,2019-07-02T18:55:00Z,28.0,35.0,11.03,,6.69,6.13
1736,2019-07-02T19:10:00Z,28.2,33.4,5.56,,7.0,5.24
1737,2019-07-03T18:05:00Z,27.4,34.7,3.25,,6.59,0.69
1738,2019-07-03T18:27:00Z,27.5,33.6,1.89,,6.58,1.11
1739,2019-07-03T18:39:00Z,27.6,34.4,5.87,,6.55,5.75
1740,2019-07-03T18:45:00Z,28.0,34.3,2.55,,6.64,4.15
1741,2019-07-03T19:05:00Z,27.5,35.2,2.48,,6.9,4.09
1742,2019-07-03T19:19:00Z,27.8,35.1,2.43,,6.45,3.29
1743,2019-07-03T19:25:00Z,27.5,35.1,3.45,,6.63,2.68
1744,2019-07-03T19:46:00Z,28.3,34.9,3.0,,6.43,3.73
1745,2019-07-03T20:08:00Z,28.4,34.3,11.17,,6.48,2.09
1746,2019-07-03T20:29:00Z,29.0,34.2,2.19,,6.38,3.73
1747,2019-07-05T17:54:00Z,27.7,35.1,1.37,,6.59,1.08
1748,2019-07-05T18:20:00Z,28.0,35.4,1.08,,6.54,1.97
1749,2019-07-05T18:42:00Z,28.1,35.2,1.1,,6.63,2.87
1750,2019-07-05T19:05:00Z,28.1,35.0,3.09,,6.57,4.19
1751,2019-07-05T19:25:00Z,28.5,35.1,0.79,,6.54,1.54
1752,2019-07-16T18:18:00Z,26.9,34.1,81.47,8.17,6.77,7.89
1753,2019-07-16T18:45:00Z,26.7,33.6,6.14,8.2,6.84,9.04
1754,2019-07-16T19:04:00Z,27.4,36.0,3.71,8.17,6.52,5.23
1755,2019-07-16T19:22:00Z,27.9,35.6,6.16,8.21,6.55,5.8
1756,2019-07-16T19:38:00Z,27.5,34.9,6.01,8.23,6.63,5.74
1757,2019-07-17T18:09:00Z,27.8,35.8,3.4,8.09,6.19,5.54
1758,2019-07-17T18:38:00Z,27.9,35.3,2.33,8.1,5.78,6.33
1759,2019-07-17T18:58:00Z,28.1,36.1,1.31,8.09,6.09,8.25
1760,2019-07-17T19:32:00Z,28.4,36.2,3.29,8.11,6.32,8.61
1761,2019-07-18T17:25:00Z,26.4,36.2,1.56,8.07,5.81,4.61
1762,2019-07-18T17:50:00Z,26.8,36.3,2.81,8.13,6.15,6.25
1763,2019-07-18T18:21:00Z,25.7,36.4,6.13,8.15,6.71,3.53
1764,2019-07-18T18:30:00Z,25.9,36.3,7.38,8.2,6.9,2.3
1765,2019-07-18T18:40:00Z,26.3,35.7,2.33,8.16,6.82,2.95
1766,2019-07-19T17:53:00Z,26.7,35.2,2.02,8.16,6.09,11.6
1767,2019-07-19T18:35:00Z,27.1,36.1,1.64,8.18,6.56,2.49
1768,2019-07-19T19:02:00Z,27.7,34.9,0.93,8.12,6.27,6.02
1769,2019-07-19T19:25:00Z,27.4,35.5,3.29,8.13,6.13,8.72
1770,2019-07-19T19:45:00Z,27.2,35.7,5.07,8.16,5.91,4.84
1771,2019-07-23T18:00:00Z,27.5,33.7,1.86,8.07,5.5,4.66
1772,2019-07-23T18:20:00Z,26.9,32.9,10.87,8.05,6.16,21.95
1773,2019-07-23T18:42:00Z,27.9,33.5,6.7,8.09,5.74,1.31
1774,2019-07-23T19:03:00Z,28.3,34.6,9.68,8.17,6.65,1.64
1775,2019-07-23T19:25:00Z,28.5,32.8,3.12,8.12,6.53,142.88
1776,2019-07-24T18:00:00Z,28.0,35.0,4.24,8.12,6.47,3.82
1777,2019-07-24T18:17:00Z,28.2,35.0,1.1,8.16,6.48,3.49
1778,2019-07-24T18:35:00Z,28.2,35.1,1.82,8.1,5.99,2.27
1779,2019-07-24T18:56:00Z,27.7,35.2,0.79,8.17,7.05,1.2
1780,2019-07-24T19:15:00Z,28.0,35.6,0.29,8.2,6.68,2.14
1781,2019-07-25T18:30:00Z,27.5,34.9,6.42,8.14,6.66,2.81
1782,2019-07-25T18:50:00Z,27.4,35.3,0.76,8.19,6.63,0.82
1783,2019-07-25T19:20:00Z,28.0,35.1,2.23,8.18,6.54,0.71
1784,2019-07-25T19:40:00Z,28.5,35.0,5.56,8.17,6.65,3.0
1785,2019-07-25T20:06:00Z,28.5,33.1,7.71,8.12,6.62,1.17
1786,2019-07-26T18:00:00Z,27.7,35.0,0.98,8.13,6.49,0.28
1787,2019-07-26T18:21:00Z,27.9,35.2,0.99,8.15,6.61,2.46
1788,2019-07-26T18:44:00Z,27.8,35.0,1.37,8.15,6.66,2.26
1789,2019-07-26T19:09:00Z,28.3,34.9,1.56,8.17,6.56,3.04
1790,2019-07-26T19:25:00Z,28.6,35.3,1.06,8.19,6.64,0.28
1791,2019-08-06T18:15:00Z,27.4,35.6,5.37,8.13,6.6,4.58
1792,2019-08-06T18:35:00Z,27.2,35.1,5.01,8.17,6.58,13.28
1793,2019-08-06T18:55:00Z,27.0,35.8,5.86,8.11,6.53,6.16
1794,2019-08-06T19:15:00Z,27.4,35.4,1.98,8.2,6.69,4.46
1795,2019-08-06T19:35:00Z,27.4,35.5,2.02,8.2,6.57,1.51
1796,2019-08-07T18:15:00Z,28.1,35.7,2.16,8.1,6.42,1.81
1797,2019-08-07T18:50:00Z,28.2,35.9,9.47,8.07,6.42,0.94
1798,2019-08-07T19:07:00Z,28.2,35.5,27.27,8.08,6.16,13.11
1799,2019-08-08T17:19:00Z,27.5,36.2,2.01,8.03,5.62,
1800,2019-08-08T17:42:00Z,28.8,36.0,5.76,8.08,6.04,
1801,2019-08-08T17:55:00Z,28.0,36.2,21.5,8.13,6.54,
1802,2019-08-08T18:10:00Z,28.1,36.2,4.44,8.13,6.68,
1803,2019-08-08T18:20:00Z,28.1,36.0,4.47,8.15,6.66,
